Query.Mass,Matched.Compound,Matched.Form,Mass.Diff
189.07638,C05576,M+H2O+H[1+],0.000603533229991626
189.07638,C00255,M+2H[2+],4.64667700157406e-05
203.08214,C00643,M-H2O+H[1+],0.000663533230010671
203.08214,C07501,M-H4O2+H[1+],0.000663533229982249
203.08214,C11736,M-CO2+H[1+],0.000536466770000743
203.08214,C12739,M-CO2+H[1+],0.000536466770000743
167.03421,C00847,M-NH3+H[1+],0.00023353322998787
167.03421,C06196,M+2H[2+],0.000833533229979366
167.03421,C05580,M-H2O+H[1+],0.00033353322999119
163.07538,C06205,M+H[1+],3.53323000013006e-06
163.07538,C14786,M+H2O+H[1+],3.53322997170835e-06
163.07538,C14787,M+H2O+H[1+],3.53322997170835e-06
208.06111,C01252,M+H[1+],0.000633533230001149
208.06111,C03227,M-NH3+H[1+],0.000633533230001149
208.06111,C05651,M-NH3+H[1+],0.000633533230001149
208.06111,C14801,M+H[1+],0.000633533230001149
208.06111,C14800,M+H2O+H[1+],0.000633533230001149
208.06111,C14802,M+H2O+H[1+],0.000633533230001149
134.04613,C00242,M-H2O+H[1+],5.35332300160007e-05
134.04613,C22499,M-H2O+H[1+],5.35332300160007e-05
143.04499,C01762,M+2H[2+],0.000136466769987464
93.03316,C00156,M-HCOOH+H[1+],0.000416466769991075
93.03316,C05585,M-HCOOH+H[1+],0.000416466769991075
93.03316,C00166,M-C3H4O2+H[1+],0.000316466770001966
93.03316,C02763,M-C3H4O2+H[1+],0.000316466770001966
117.03356,C00642,M-H4O2+H[1+],0.00018353322998621
117.03356,C04043,M-H4O2+H[1+],0.00018353322998621
117.03356,C05852,M-H4O2+H[1+],0.00018353322998621
195.03682,C00178,M+HCOONa[1+],0.000756466770013731
195.03682,C02835,M+HCOONa[1+],0.000756466770013731
165.05474,C00082,M-NH3+H[1+],6.35332299907532e-05
165.05474,C00166,M+H[1+],0.000163533229994073
165.05474,C02763,M+H[1+],0.000163533229994073
165.05474,C01068,M-HCOONa+H[1+],6.35332300191749e-05
165.05474,C05582,M-H2O+H[1+],0.000163533230022495
165.05474,C05583,M-H2O+H[1+],0.000163533230022495
166.05003,C05653,M+H[1+],0.000153533229990899
166.05003,C01693,M-CO+H[1+],0.000253533229994218
166.05003,C04185,M-CO+H[1+],0.000253533229994218
166.05003,C05579,M+H2O+H[1+],0.000153533229962477
166.05003,C00847,M-H2O+H[1+],0.000153533229990899
165.01838,C01036,M-H4O2+H[1+],0.000203533229978348
165.01838,C01061,M-H4O2+H[1+],0.000203533229978348
225.09582,C20934,M-CO2+H[1+],0.00105646677002369
171.06542,C05576,M+H[1+],0.000243533229991044
171.06542,C00642,M+H2O+H[1+],0.000243533229962622
171.06542,C04043,M+H2O+H[1+],0.000243533229962622
171.06542,C05584,M-CO+H[1+],0.000343533229994364
171.06542,C05852,M+H2O+H[1+],0.000243533229962622
180.03272,C00789,M+3H[3+],7.68665633472665e-05
127.07533,C05576,M-CO2+H[1+],4.64667699873189e-05
207.05029,C16241,M+H[1+],0.000486466770013294
259.11892,C00670,M+H[1+],0.0010435332300176
220.06121,C02700,M-NH3+H[1+],0.000733533229976047
215.12847,C00670,M-CO2+H[1+],0.000393533230010235
151.07533,C05587,M-NH3+H[1+],4.64667700157406e-05
151.07533,C06459,M-H2O+H[1+],0.000346466769997278
241.10819,C00670,M-H2O+H[1+],0.000913533230033181
163.03924,C00117,M-HCOONa+H[1+],0.000163533229965651
163.03924,C00199,M-HCOONa+H[1+],0.000163533229965651
163.03924,C00231,M-HCOONa+H[1+],0.000163533229965651
163.03924,C00620,M-HCOONa+H[1+],0.000163533229965651
163.03924,C01179,M-H2O+H[1+],0.000263533229997392
163.03924,C05350,M-H2O+H[1+],0.000263533229997392
163.03924,C05584,M-H4O2+H[1+],0.000363533230000712
271.08266,C00294,M(S34)+H[1+],0.00121646677001763
271.08266,C20934,M(S34)+H[1+],0.000183533229971999
271.08266,C20934,M(Cl37)+H[1+],0.00121646677007448
271.08266,C04677,M-HCOONa+H[1+],1.64667700346399e-05
271.08266,C01598,M+K[1+],0.00131646676999253
137.05968,C03758,M-NH3+H[1+],9.64667700316113e-05
137.05968,C03765,M+H[1+],3.53322997170835e-06
137.05968,C07086,M+H[1+],3.53322997170835e-06
137.05968,C01179,M-CO2+H[1+],9.64667700316113e-05
137.05968,C05350,M-CO2+H[1+],9.64667700316113e-05
137.05968,C05582,M-HCOOH+H[1+],9.64667700031896e-05
137.05968,C05583,M-HCOOH+H[1+],9.64667700031896e-05
137.05968,C00166,M-CO+H[1+],0.000103533229975028
137.05968,C02763,M-CO+H[1+],0.000103533229975028
205.07102,C01132,M-NH3+H[1+],0.000343533229994364
205.07102,C00140,M-NH3+H[1+],0.000343533229994364
205.07102,C00645,M-NH3+H[1+],0.000343533229994364
205.07102,C00047,M+NaCl[1+],0.000356466770000452
101.0594767,C00719,M-NH3+H[1+],0.000299766769984444
101.0594767,C00183,M-NH3+H[1+],0.000299766769984444
180.03273,C00789,M+3H[3+],8.68665633220189e-05
241.08299,C00105,M-HCOOK+H[1+],0.00111353322995456
269.06746,C01185,M-HCOONa+H[1+],0.000816466770061197
125.09604,C06459,M-CO2+H[1+],0.000436466769997423
125.09604,C16651,M-H4O2+H[1+],6.35332299907532e-05
181.06089,C05648,M-C3H4O2+H[1+],0.000113533230006624
149.0597,C00079,M-NH3+H[1+],7.6466770025263e-05
149.0597,C00415,M(C13)+3H[3+],0.00040980010334124
149.0597,C16612,M(C13)+2H[2+],0.000273533229972145
149.0597,C05581,M-H2O+H[1+],2.35332300064783e-05
149.0597,C05594,M-H4O2+H[1+],2.35332299780566e-05
149.0597,C00588,M-H4O2+H[1+],0.000276466770031902
220.0223,C00147,M+HCOOK[1+],0.000776466769991657
234.07703,C00357,M-HCOONa+H[1+],0.000853533229957293
234.07703,C04257,M-HCOONa+H[1+],0.000853533229957293
234.07703,C04501,M-HCOONa+H[1+],0.000853533229957293
234.07703,C18060,M-HCOONa+H[1+],0.000853533229957293
143.07023,C00114,M+K[1+],4.64667699873189e-05
143.07023,C05576,M-CO+H[1+],5.35332300160007e-05
137.05976,C03758,M-NH3+H[1+],1.64667700062182e-05
137.05976,C03765,M+H[1+],8.35332299971014e-05
137.05976,C07086,M+H[1+],8.35332299971014e-05
137.05976,C01179,M-CO2+H[1+],1.64667700062182e-05
137.05976,C05350,M-CO2+H[1+],1.64667700062182e-05
137.05976,C05582,M-HCOOH+H[1+],1.64667699777965e-05
137.05976,C05583,M-HCOOH+H[1+],1.64667699777965e-05
137.05976,C00166,M-CO+H[1+],0.000183533230000421
137.05976,C02763,M-CO+H[1+],0.000183533230000421
164.92636,C06899,M+H[1+],0.000816466770032775
164.92636,C11148,M+H2O+H[1+],0.000816466770032775
164.92636,C14866,M+H2O+H[1+],0.000816466770032775
157.08597,C05594,M-CO+H[1+],9.35332300002756e-05
157.08597,C00588,M-CO+H[1+],0.000206466770009683
169.04966,C00544,M+H[1+],8.35332299686797e-05
169.04966,C01161,M+H[1+],8.35332299686797e-05
169.04966,C05577,M+H[1+],8.35332299686797e-05
238.07193,C16582,M-NH3+H[1+],0.000853533229985715
238.07193,C16584,M-NH3+H[1+],0.000853533229985715
145.04962,C00956,M-NH3+H[1+],4.35332299844049e-05
145.04962,C00031,M-H4O2+H[1+],0.000143533229987725
145.04962,C00221,M-H4O2+H[1+],0.000143533229987725
145.04962,C00267,M-H4O2+H[1+],0.000143533229987725
145.04962,C00095,M-H4O2+H[1+],0.000143533229987725
145.04962,C00159,M-H4O2+H[1+],0.000143533229987725
145.04962,C01720,M-H4O2+H[1+],0.000143533229987725
145.04962,C03827,M-H2O+H[1+],0.000143533230016146
145.04962,C00124,M-H4O2+H[1+],0.000143533229987725
145.04962,C00137,M-H4O2+H[1+],0.000143533229987725
145.04962,C00984,M-H4O2+H[1+],0.000143533229987725
175.06043,C01236,M-HCOOK+H[1+],0.000353533229997538
175.06043,C02076,M-H4O2+H[1+],0.000353533229969116
206.08153,C05660,M+H[1+],0.000353533229969116
267.07371,C00387,M-NH3+H[1+],0.00123353322999264
267.07371,C01762,M-H2O+H[1+],0.00133353323002439
267.07371,C00647,M+H2O+H[1+],0.000366466770003626
98.02336,C00429,M-NH3+H[1+],0.000316466770001966
98.02336,C00049,M-H4O2+H[1+],0.000216466769998647
98.02336,C00402,M-H4O2+H[1+],0.000216466769998647
251.07745,C00212,M-NH3+H[1+],0.00012646676998429
251.07745,C00330,M-NH3+H[1+],0.00012646676998429
251.07745,C00294,M-H2O+H[1+],2.64667700093923e-05
135.04407,C01179,M-HCOOH+H[1+],0.000106466770006364
135.04407,C00642,M-H2O+H[1+],9.35332300002756e-05
135.04407,C04043,M-H2O+H[1+],9.35332300002756e-05
135.04407,C05350,M-HCOOH+H[1+],0.000106466770006364
135.04407,C05576,M-H4O2+H[1+],9.35332300002756e-05
135.04407,C05852,M-H2O+H[1+],9.35332300002756e-05
172.06071,C00624,M-H2O+H[1+],0.00033353322999119
172.06071,C00632,M+H2O+H[1+],0.00023353322998787
214.0581,C00327,M+K[1+],0.0003764667700068
248.05622,C00647,M[1+],2.00000000063483e-05
235.08184,C00559,M-NH3+H[1+],0.000736466770007382
235.08184,C05512,M-H2O+H[1+],0.000736466770007382
224.09251,C01132,M(S34)+H[1+],0.000466466770006946
224.09251,C00140,M(S34)+H[1+],0.000466466770006946
224.09251,C00645,M(S34)+H[1+],0.000466466770006946
224.09251,C05660,M+H2O+H[1+],0.000733533229976047
152.07069,C00534,M-NH3+H[1+],1.35332300033042e-05
152.07069,C00355,M-HCOOH+H[1+],1.35332300033042e-05
152.07069,C00547,M-H2O+H[1+],0.000113533230006624
152.07069,C00822,M-CO2+H[1+],1.35332300033042e-05
152.07069,C00314,M-H2O+H[1+],0.000113533230006624
121.06467,C00483,M-NH3+H[1+],0.000206466769995473
121.06467,C00601,M+H[1+],0.000106466769992153
121.06467,C05581,M-HCOOH+H[1+],0.000206466769967051
121.06467,C00166,M-CO2+H[1+],0.000106466769992153
121.06467,C02763,M-CO2+H[1+],0.000106466769992153
156.06547,C00108,M+H2O+H[1+],0.000106466770006364
156.06547,C00847,M-CO+H[1+],6.46677000304408e-06
187.09688,C06459,M+H2O+H[1+],3.53322997170835e-06
187.09688,C00670,M-C3H4O2+H[1+],0.00010353323000345
197.04493,C00191,M(S34)+H[1+],0.000846466770013876
197.04493,C00618,M(S34)+H[1+],0.000846466770013876
179.03417,C00822,M-NH3+H[1+],0.000193533229975174
160.03951,C03287,M-HCOONa+H[1+],0.00013353322998455
160.03951,C00822,M-H4O2+H[1+],0.00023353322998787
201.04029,C01036,M+H[1+],0.000913533229976338
201.04029,C01061,M+H[1+],0.000913533229976338
208.96054,C00111,M+K[1+],0.000236466769990784
208.96054,C00118,M+K[1+],0.000236466769990784
269.24879,C02165,M-HCOONa+H[1+],0.00118646677003653
269.24879,C05356,M-HCOONa+H[1+],0.00118646677003653
269.24879,C05965,M-HCOONa+H[1+],0.00118646677003653
269.24879,C05966,M-HCOONa+H[1+],0.00118646677003653
269.24879,C14781,M-HCOONa+H[1+],0.00118646677003653
269.24879,C14808,M-HCOONa+H[1+],0.00118646677003653
269.24879,C14810,M-HCOONa+H[1+],0.00118646677003653
269.24879,C14812,M-HCOONa+H[1+],0.00118646677003653
269.24879,C14813,M-HCOONa+H[1+],0.00118646677003653
269.24879,C14823,M-HCOONa+H[1+],0.00118646677003653
269.24879,C04717,M-CO2+H[1+],0.0012135332299863
116.0494,C05637,M-HCOOH+H[1+],0.000176466769971739
116.0494,C05639,M-HCOOH+H[1+],0.000176466769971739
267.12379,C00378,M(C13)+H[1+],0.000813533229973018
231.12319,C00670,M-CO+H[1+],0.000313533230013263
216.08766,C21015,M-NH3+H[1+],0.000983533229998557
216.08766,C00559,M-H4O2+H[1+],0.000216466770012858
216.08766,C00355,M+H2O+H[1+],0.000983533229970135
168.0423,C16614,M(C13)+H[1+],0.000323533230016437
168.0423,C00544,M[1+],0
168.0423,C00408,M+K[1+],0.000523533229994655
168.0423,C05936,M+K[1+],0.000523533229994655
168.0423,C01161,M[1+],0
168.0423,C05577,M[1+],0
186.11278,C05475,M+H+Na[2+],0.000546466770003917
186.11278,C05478,M+H+Na[2+],0.000546466770003917
186.11278,C05487,M+H+Na[2+],0.000546466770003917
186.11278,C05587,M+H2O+H[1+],0.000303533229953246
270.09849,C14556,M(C13)+H[1+],0.000986466769973049
270.09849,C14849,M(C13)+H[1+],0.000986466769973049
270.09849,C14850,M(C13)+H[1+],0.000986466769973049
270.09849,C14851,M(C13)+H[1+],0.000986466769973049
153.05473,C00547,M-NH3+H[1+],5.3533229987579e-05
153.05473,C00642,M+H[1+],0.000153533229990899
153.05473,C04043,M+H[1+],0.000153533229990899
153.05473,C05852,M+H[1+],0.000153533229990899
153.05473,C00314,M-NH3+H[1+],5.3533229987579e-05
153.05473,C01179,M-CO+H[1+],0.000153533229990899
153.05473,C05350,M-CO+H[1+],0.000153533229990899
153.05473,C05576,M-H2O+H[1+],0.00015353323001932
153.05473,C05584,M-HCOOH+H[1+],5.35332300160007e-05
161.05989,C03012,M+H[1+],0.000213533229981522
161.05989,C01107,M-HCOONa+H[1+],0.000113533229978202
257.11461,C01571,M+HCOOK[1+],0.000266466769971885
165.05473,C00082,M-NH3+H[1+],5.3533229987579e-05
165.05473,C00166,M+H[1+],0.000153533229990899
165.05473,C02763,M+H[1+],0.000153533229990899
165.05473,C01068,M-HCOONa+H[1+],5.35332300160007e-05
165.05473,C05582,M-H2O+H[1+],0.00015353323001932
165.05473,C05583,M-H2O+H[1+],0.00015353323001932
257.09309,C16582,M(S34)+H[1+],0.000286466769978233
257.09309,C16584,M(S34)+H[1+],0.000286466769978233
123.03149,C05379,M-HCOONa+H[1+],0.000213533229995733
123.03149,C02291,M+H+Na[2+],0.000486466769984872
123.03149,C00253,M[1+],0.000509999999991351
123.03149,C07446,M[1+],0.000509999999991351
96.95865,C05528,M-C3H4O2+H[1+],0.000426466769994249
217.0479,C00103,M-CO2+H[1+],0.000723533230001294
217.0479,C00668,M-CO2+H[1+],0.000723533230001294
217.0479,C01172,M-CO2+H[1+],0.000723533230001294
217.0479,C00275,M-CO2+H[1+],0.000723533230001294
217.0479,C00636,M-CO2+H[1+],0.000723533230001294
217.0479,C01094,M-CO2+H[1+],0.000723533230001294
217.0479,C02985,M-CO+H[1+],0.000823533230004614
217.0479,C00085,M-CO2+H[1+],0.000723533230001294
217.0479,C00446,M-CO2+H[1+],0.000723533230001294
217.0479,C01097,M-CO2+H[1+],0.000723533230001294
217.0479,C00092,M-CO2+H[1+],0.000723533230001294
217.0479,C03862,M-CO2+H[1+],0.000705007229981902
217.0479,C04006,M-CO2+H[1+],0.000723533230001294
217.0479,C01177,M-CO2+H[1+],0.000723533230001294
217.0479,C03546,M-CO2+H[1+],0.000723533230001294
183.0919,C00978,M-H4O2+H[1+],0.000323533229988016
141.01563,C00042,M+Na[1+],0.00024646677002238
141.01563,C02170,M+Na[1+],0.00024646677002238
141.01563,C00546,M+HCOONa[1+],0.00014646677001906
140.06191,C07054,M(S34)+H[1+],6.64667699936672e-05
184.99073,C05689,M(C13)+H[1+],0.00015353323001932
184.99073,C05698,M(C13)+H[1+],0.00015353323001932
158.06013,C00331,M-HCOOH+H[1+],5.3533229987579e-05
158.06013,C00954,M-H2O+H[1+],0.000153533229990899
158.06013,C05634,M-H2O+H[1+],0.000153533229990899
158.06013,C16587,M-H4O2+H[1+],0.000153533229962477
158.06013,C16595,M-H4O2+H[1+],0.000153533229962477
111.00751,C00026,M-H4O2+H[1+],6.6466770007878e-05
150.05494,C05578,M+H[1+],3.64667700125665e-05
150.05494,C00822,M-HCOOH+H[1+],0.000136466770015886
150.05494,C01693,M-CO2+H[1+],3.64667700125665e-05
150.05494,C04185,M-CO2+H[1+],3.64667700125665e-05
150.05494,C00250,M-H2O+H[1+],6.35332299907532e-05
153.05481,C00547,M-NH3+H[1+],0.00013353322998455
153.05481,C00642,M+H[1+],0.00023353322998787
153.05481,C04043,M+H[1+],0.00023353322998787
153.05481,C05852,M+H[1+],0.00023353322998787
153.05481,C00314,M-NH3+H[1+],0.00013353322998455
153.05481,C01179,M-CO+H[1+],0.00023353322998787
153.05481,C05350,M-CO+H[1+],0.00023353322998787
153.05481,C05576,M-H2O+H[1+],0.000233533230016292
153.05481,C05584,M-HCOOH+H[1+],0.000133533230012972
135.0440319,C01179,M-HCOOH+H[1+],0.000144566770018173
135.0440319,C00642,M-H2O+H[1+],5.54332299884663e-05
135.0440319,C04043,M-H2O+H[1+],5.54332299884663e-05
135.0440319,C05350,M-HCOOH+H[1+],0.000144566770018173
135.0440319,C05576,M-H4O2+H[1+],5.54332299884663e-05
135.0440319,C05852,M-H2O+H[1+],5.54332299884663e-05
254.10048,C07496,M(C13)+H[1+],9.64667700031896e-05
254.10048,C16601,M(C13)+H[1+],9.64667700031896e-05
254.10048,C16602,M(C13)+H[1+],9.64667700031896e-05
254.10048,C05401,M[1+],0.000280000000003611
203.05592,C05580,M+H2O+H[1+],0.000843533229954119
214.07071,C00822,M+H2O+H[1+],0.000366466770032048
181.08617,C05588,M-NH3+H[1+],0.000193533230003595
181.08617,C06205,M+H2O+H[1+],0.000193533230003595
236.09589,C06868,M[1+],0.000889999999998281
200.09223,C00082,M+H2O+H[1+],0.000453533229972436
243.07836,C04242,M-HCOOK+H[1+],0.000883533229995237
111.08031,C01176,M+3H[3+],0.000133133436662547
111.08031,C03205,M+3H[3+],0.000133133436662547
111.08031,C05498,M+3H[3+],0.000133133436662547
158.08122,C00437,M-NH3+H[1+],4.35332299844049e-05
200.09219,C00082,M+H2O+H[1+],0.000413533229959739
241.21683,C06081,M+H2O+H[1+],0.000588079229970617
241.21683,C04717,M-C3H4O2+H[1+],0.000553533229975756
169.07615,C00078,M-H4O2+H[1+],0.000173533229997247
141.01578,C00042,M+Na[1+],9.64667700031896e-05
141.01578,C02170,M+Na[1+],9.64667700031896e-05
141.01578,C00546,M+HCOONa[1+],3.53323000013006e-06
139.05806,C00108,M(C13)+H[1+],0.000316466769987755
233.06674,C00437,M+NaCl[1+],0.000463533230004032
233.06674,C00294,M-H4O2+H[1+],0.000136466770015886
187.03684,C00117,M-CO2+H[1+],0.000163533229994073
187.03684,C00199,M-CO2+H[1+],0.000163533229994073
187.03684,C00231,M-CO2+H[1+],0.000163533229994073
187.03684,C00620,M-CO2+H[1+],0.000163533229994073
187.03684,C00672,M-CO+H[1+],0.000363533230000712
187.03684,C00673,M-CO+H[1+],0.000363533230000712
187.03684,C01068,M-HCOOH+H[1+],0.000163533230022495
187.03684,C00166,M+Na[1+],0.000263533229997392
187.03684,C02763,M+Na[1+],0.000263533229997392
187.03684,C00418,M+K[1+],0.000463533230004032
248.09278,C05642,M-NH3+H[1+],0.0010035332300049
117.05463,C00141,M+H[1+],5.35332300017899e-05
117.05463,C00279,M-HCOOK+H[1+],5.35332300017899e-05
117.05463,C01801,M-H2O+H[1+],5.35332300160007e-05
117.05463,C00379,M-H4O2+H[1+],5.35332300017899e-05
117.05463,C00532,M-H4O2+H[1+],5.35332300017899e-05
117.05463,C03827,M-HCOOH+H[1+],4.64667699731081e-05
117.05463,C00322,M-CO2+H[1+],4.64667700015298e-05
99.04382,C00148,M-NH3+H[1+],0.000256466769997132
99.04382,C00763,M-NH3+H[1+],0.000256466769997132
99.04382,C01801,M-H4O2+H[1+],0.000156466769993813
99.04382,C00141,M-H2O+H[1+],0.000156466770008024
99.04382,C05576,M-C3H4O2+H[1+],0.000256466769982922
214.10801,C16586,M+H2O+H[1+],0.000633533230001149
239.20135,C03461,M+H2O+H[1+],0.000773533229960321
107.04896,C00642,M-HCOOH+H[1+],0.000216466769998647
107.04896,C04043,M-HCOOH+H[1+],0.000216466769998647
107.04896,C05852,M-HCOOH+H[1+],0.000216466769998647
212.03251,C03090,M-H2O+H[1+],0.000733533230004468
212.03251,C00450,M+HCOOK[1+],0.000633533230001149
212.03251,C14800,M+Na[1+],0.000633533230001149
212.03251,C14802,M+Na[1+],0.000633533230001149
180.06567,C00355,M-H2O+H[1+],0.000193533230003595
180.06567,C01252,M-CO+H[1+],0.000193533230003595
180.06567,C05637,M+H2O+H[1+],9.35332300002756e-05
180.06567,C05639,M+H2O+H[1+],9.35332300002756e-05
180.06567,C05645,M-CO2+H[1+],9.35332300002756e-05
180.06567,C14801,M-CO+H[1+],0.000193533230003595
213.11253,C00670,M-HCOOH+H[1+],5.35332300160007e-05
265.21734,C02165,M-C3H4O2+H[1+],0.00106353322996711
265.21734,C05356,M-C3H4O2+H[1+],0.00106353322996711
265.21734,C05965,M-C3H4O2+H[1+],0.00106353322996711
265.21734,C05966,M-C3H4O2+H[1+],0.00106353322996711
265.21734,C14781,M-C3H4O2+H[1+],0.00106353322996711
265.21734,C14808,M-C3H4O2+H[1+],0.00106353322996711
265.21734,C14810,M-C3H4O2+H[1+],0.00106353322996711
265.21734,C14812,M-C3H4O2+H[1+],0.00106353322996711
265.21734,C14813,M-C3H4O2+H[1+],0.00106353322996711
265.21734,C14823,M-C3H4O2+H[1+],0.00106353322996711
213.09196,C01674,M+2H[2+],3.35332299812308e-05
228.06964,C00120,M-NH3+H[1+],0.000663533229982249
202.10713,C00788,M+H2O+H[1+],0.000246466769993958
202.10713,C05589,M+H2O+H[1+],0.000246466769993958
202.10713,C00864,M-H2O+H[1+],0.000246466769993958
215.09225,C01149,M+HCOOK[1+],0.000473533230007206
174.95536,C14453,M(S34)+H[1+],0.000116466770009538
174.95536,C14839,M(S34)+H[1+],0.000116466770009538
174.95536,C14840,M(S34)+H[1+],0.000116466770009538
245.093,C00214,M(S34)+H[1+],0.000376466770035222
151.00269,C03722,M-NH3+H[1+],1.35332300033042e-05
151.00269,C02514,M-H4O2+H[1+],0.000213533229981522
229.08277,C00526,M+H[1+],0.000893533229998411
229.08277,C06423,M+HCOOK[1+],0.00080646677000118
229.08277,C07185,M+HCOOK[1+],0.00080646677000118
240.13205,C05341,M+Na[1+],0.000173533229997247
132.04438,C05578,M-H2O+H[1+],3.53323000013006e-06
132.04438,C00331,M-C3H4O2+H[1+],3.53322997170835e-06
132.04438,C00250,M-H4O2+H[1+],0.000103533229975028
247.00364,C15606,M+HCOOK[1+],3.64667700125665e-05
186.11277,C05475,M+H+Na[2+],0.00055646676997867
186.11277,C05478,M+H+Na[2+],0.00055646676997867
186.11277,C05487,M+H+Na[2+],0.00055646676997867
186.11277,C05587,M+H2O+H[1+],0.000293533229978493
121.06475,C00483,M-NH3+H[1+],0.000126466769998501
121.06475,C00601,M+H[1+],2.64667699951815e-05
121.06475,C05581,M-HCOOH+H[1+],0.000126466769970079
121.06475,C00166,M-CO2+H[1+],2.64667699951815e-05
121.06475,C02763,M-CO2+H[1+],2.64667699951815e-05
